('frequent itemsets for pass=', 1, ['a', 'b', 'c', 'd', 'e', 'f', 'g'])
('ele', ('a', 'd'), 'hashkey=', 0, 'hashCount=', 1)
('candidate key', ('b', 'd', 'g', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'i', 'j', 'k'), 'frequency', 2)
('candidate key', ('c', 'd', 'i', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'f', 'j'), 'frequency', 1)
('candidate key', ('a', 'c', 'f', 'g', 'i'), 'frequency', 1)
('candidate key', ('c', 'e', 'i', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'g', 'l'), 'frequency', 1)
('candidate key', ('d', 'g', 'i', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'i', 'j', 'l'), 'frequency', 2)
('candidate key', ('b', 'c', 'f', 'i', 'j'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'f', 'g'), 'frequency', 1)
('candidate key', ('d', 'e', 'f', 'i', 'l'), 'frequency', 2)
('candidate key', ('d', 'e', 'g', 'i', 'k'), 'frequency', 1)
('candidate key', ('c', 'e', 'g', 'i', 'k'), 'frequency', 1)
('candidate key', ('d', 'f', 'g', 'i', 'j'), 'frequency', 1)
('candidate key', ('e', 'f', 'i', 'k', 'l'), 'frequency', 2)
('candidate key', ('e', 'f', 'g', 'j', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'f', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'd', 'f', 'j', 'k'), 'frequency', 2)
('candidate key', ('d', 'f', 'g', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'j', 'k', 'l'), 'frequency', 2)
('candidate key', ('f', 'i', 'j', 'k', 'l'), 'frequency', 2)
('candidate key', ('b', 'c', 'd', 'e', 'k'), 'frequency', 1)
('candidate key', ('e', 'f', 'g', 'j', 'k'), 'frequency', 1)
('candidate key', ('d', 'e', 'g', 'i', 'l'), 'frequency', 1)
('candidate key', ('c', 'i', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'g', 'k'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'g', 'k'), 'frequency', 1)
('candidate key', ('d', 'e', 'i', 'j', 'l'), 'frequency', 2)
('candidate key', ('d', 'f', 'i', 'j', 'l'), 'frequency', 2)
('candidate key', ('c', 'e', 'g', 'i', 'j'), 'frequency', 1)
('candidate key', ('b', 'd', 'f', 'g', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'f', 'i', 'j'), 'frequency', 2)
('candidate key', ('b', 'f', 'j', 'k', 'l'), 'frequency', 2)
('candidate key', ('b', 'e', 'i', 'j', 'l'), 'frequency', 2)
('candidate key', ('a', 'b', 'c', 'g', 'h'), 'frequency', 1)
('candidate key', ('g', 'i', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('f', 'g', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'f', 'j'), 'frequency', 1)
('candidate key', ('a', 'b', 'c', 'f', 'g'), 'frequency', 2)
('candidate key', ('b', 'c', 'f', 'g', 'j'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'f', 'k'), 'frequency', 2)
('candidate key', ('b', 'd', 'g', 'i', 'k'), 'frequency', 1)
('candidate key', ('f', 'g', 'i', 'j', 'l'), 'frequency', 1)
('candidate key', ('d', 'e', 'f', 'g', 'l'), 'frequency', 1)
('candidate key', ('a', 'b', 'c', 'f', 'i'), 'frequency', 1)
('candidate key', ('c', 'f', 'g', 'i', 'j'), 'frequency', 1)
('candidate key', ('c', 'd', 'g', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'e', 'i', 'j', 'k'), 'frequency', 2)
('candidate key', ('c', 'e', 'g', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'f', 'g'), 'frequency', 1)
('candidate key', ('d', 'e', 'i', 'k', 'l'), 'frequency', 2)
('candidate key', ('d', 'e', 'f', 'k', 'l'), 'frequency', 2)
('candidate key', ('b', 'f', 'i', 'j', 'l'), 'frequency', 2)
('candidate key', ('b', 'c', 'f', 'g', 'k'), 'frequency', 1)
('candidate key', ('d', 'e', 'f', 'j', 'l'), 'frequency', 2)
('candidate key', ('c', 'd', 'e', 'i', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'g', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'f', 'i'), 'frequency', 2)
('candidate key', ('b', 'f', 'g', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'e', 'g', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'i', 'l'), 'frequency', 1)
('candidate key', ('c', 'e', 'f', 'g', 'i'), 'frequency', 1)
('candidate key', ('c', 'd', 'f', 'i', 'k'), 'frequency', 1)
('candidate key', ('c', 'g', 'i', 'k', 'l'), 'frequency', 1)
('candidate key', ('d', 'f', 'i', 'j', 'k'), 'frequency', 2)
('candidate key', ('b', 'e', 'f', 'i', 'j'), 'frequency', 2)
('candidate key', ('b', 'f', 'g', 'i', 'j'), 'frequency', 1)
('candidate key', ('b', 'f', 'g', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'g', 'k'), 'frequency', 1)
('candidate key', ('b', 'd', 'f', 'g', 'i'), 'frequency', 1)
('candidate key', ('b', 'c', 'i', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'c', 'f', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'e', 'g', 'i', 'k'), 'frequency', 1)
('candidate key', ('d', 'e', 'f', 'i', 'j'), 'frequency', 2)
('candidate key', ('b', 'f', 'g', 'i', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'f', 'i'), 'frequency', 1)
('candidate key', ('c', 'd', 'i', 'j', 'k'), 'frequency', 1)
('candidate key', ('c', 'd', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('e', 'f', 'g', 'i', 'j'), 'frequency', 1)
('candidate key', ('b', 'e', 'f', 'i', 'k'), 'frequency', 2)
('candidate key', ('b', 'd', 'e', 'g', 'j'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'j', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'j', 'l'), 'frequency', 1)
('candidate key', ('a', 'b', 'f', 'g', 'i'), 'frequency', 1)
('candidate key', ('b', 'c', 'g', 'i', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'g', 'k'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'i', 'k'), 'frequency', 1)
('candidate key', ('a', 'c', 'e', 'f', 'g'), 'frequency', 1)
('candidate key', ('c', 'e', 'g', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'g', 'i'), 'frequency', 1)
('candidate key', ('c', 'f', 'i', 'j', 'l'), 'frequency', 1)
('candidate key', ('d', 'e', 'g', 'j', 'k'), 'frequency', 1)
('candidate key', ('c', 'e', 'f', 'k', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'f', 'j'), 'frequency', 1)
('candidate key', ('c', 'f', 'i', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'g', 'l'), 'frequency', 1)
('candidate key', ('c', 'f', 'g', 'j', 'k'), 'frequency', 1)
('candidate key', ('c', 'd', 'g', 'k', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'f', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'j', 'k'), 'frequency', 1)
('candidate key', ('c', 'f', 'g', 'i', 'l'), 'frequency', 1)
('candidate key', ('c', 'g', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'f', 'j', 'l'), 'frequency', 2)
('candidate key', ('c', 'd', 'e', 'i', 'j'), 'frequency', 1)
('candidate key', ('c', 'd', 'f', 'g', 'j'), 'frequency', 1)
('candidate key', ('c', 'd', 'f', 'g', 'k'), 'frequency', 1)
('candidate key', ('f', 'g', 'i', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'd', 'g', 'i', 'l'), 'frequency', 1)
('candidate key', ('c', 'e', 'i', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'j', 'l'), 'frequency', 2)
('candidate key', ('b', 'd', 'g', 'j', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'i', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'e', 'f', 'g', 'j'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'c', 'i', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'g', 'j', 'l'), 'frequency', 1)
('candidate key', ('d', 'e', 'g', 'i', 'j'), 'frequency', 1)
('candidate key', ('c', 'e', 'f', 'g', 'l'), 'frequency', 1)
('candidate key', ('b', 'e', 'f', 'i', 'l'), 'frequency', 2)
('candidate key', ('b', 'c', 'f', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'f', 'k', 'l'), 'frequency', 2)
('candidate key', ('b', 'e', 'g', 'j', 'l'), 'frequency', 1)
('candidate key', ('c', 'e', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'g', 'k', 'l'), 'frequency', 1)
('frequent itemsets for pass=', 5, [])
('ele', ('a', 'b', 'c', 'f', 'g', 'i'), 'hashkey=', 7, 'hashCount=', 1)
('ele', ('a', 'b', 'c', 'f', 'g', 'h'), 'hashkey=', 6, 'hashCount=', 1)
('ele', ('b', 'd', 'e', 'f', 'i', 'j'), 'hashkey=', 15, 'hashCount=', 1)
('ele', ('b', 'd', 'e', 'f', 'i', 'k'), 'hashkey=', 16, 'hashCount=', 1)
('ele', ('b', 'd', 'e', 'f', 'i', 'l'), 'hashkey=', 17, 'hashCount=', 1)
('ele', ('b', 'd', 'e', 'f', 'j', 'k'), 'hashkey=', 17, 'hashCount=', 2)
('ele', ('b', 'd', 'e', 'f', 'j', 'l'), 'hashkey=', 18, 'hashCount=', 1)
('ele', ('b', 'd', 'e', 'f', 'k', 'l'), 'hashkey=', 19, 'hashCount=', 1)
('ele', ('b', 'd', 'e', 'i', 'j', 'k'), 'hashkey=', 0, 'hashCount=', 1)
('ele', ('b', 'd', 'e', 'i', 'j', 'l'), 'hashkey=', 1, 'hashCount=', 1)
('ele', ('b', 'd', 'e', 'i', 'k', 'l'), 'hashkey=', 2, 'hashCount=', 1)
('ele', ('b', 'd', 'e', 'j', 'k', 'l'), 'hashkey=', 3, 'hashCount=', 1)
('ele', ('b', 'd', 'f', 'i', 'j', 'k'), 'hashkey=', 1, 'hashCount=', 2)
('ele', ('b', 'd', 'f', 'i', 'j', 'l'), 'hashkey=', 2, 'hashCount=', 2)
('ele', ('b', 'd', 'f', 'i', 'k', 'l'), 'hashkey=', 3, 'hashCount=', 2)
('ele', ('b', 'd', 'f', 'j', 'k', 'l'), 'hashkey=', 4, 'hashCount=', 1)
('ele', ('b', 'd', 'i', 'j', 'k', 'l'), 'hashkey=', 7, 'hashCount=', 2)
('ele', ('b', 'e', 'f', 'i', 'j', 'k'), 'hashkey=', 2, 'hashCount=', 3)
('ele', ('b', 'e', 'f', 'i', 'j', 'l'), 'hashkey=', 3, 'hashCount=', 3)
('ele', ('b', 'e', 'f', 'i', 'k', 'l'), 'hashkey=', 4, 'hashCount=', 2)
('ele', ('b', 'e', 'f', 'j', 'k', 'l'), 'hashkey=', 5, 'hashCount=', 1)
('ele', ('b', 'e', 'i', 'j', 'k', 'l'), 'hashkey=', 8, 'hashCount=', 1)
('ele', ('b', 'f', 'i', 'j', 'k', 'l'), 'hashkey=', 9, 'hashCount=', 1)
('ele', ('d', 'e', 'f', 'i', 'j', 'k'), 'hashkey=', 4, 'hashCount=', 3)
('ele', ('d', 'e', 'f', 'i', 'j', 'l'), 'hashkey=', 5, 'hashCount=', 2)
('ele', ('d', 'e', 'f', 'i', 'k', 'l'), 'hashkey=', 6, 'hashCount=', 2)
('ele', ('d', 'e', 'f', 'j', 'k', 'l'), 'hashkey=', 7, 'hashCount=', 3)
('ele', ('d', 'e', 'i', 'j', 'k', 'l'), 'hashkey=', 10, 'hashCount=', 1)
('ele', ('d', 'f', 'i', 'j', 'k', 'l'), 'hashkey=', 11, 'hashCount=', 1)
('ele', ('e', 'f', 'i', 'j', 'k', 'l'), 'hashkey=', 12, 'hashCount=', 1)
('ele', ('b', 'c', 'd', 'e', 'f', 'g'), 'hashkey=', 6, 'hashCount=', 3)
('ele', ('b', 'c', 'd', 'e', 'f', 'i'), 'hashkey=', 8, 'hashCount=', 2)
('ele', ('b', 'c', 'd', 'e', 'f', 'j'), 'hashkey=', 9, 'hashCount=', 2)
('ele', ('b', 'c', 'd', 'e', 'f', 'k'), 'hashkey=', 10, 'hashCount=', 2)
('ele', ('b', 'c', 'd', 'e', 'f', 'l'), 'hashkey=', 11, 'hashCount=', 2)
('ele', ('b', 'c', 'd', 'e', 'g', 'i'), 'hashkey=', 9, 'hashCount=', 3)
('ele', ('b', 'c', 'd', 'e', 'g', 'j'), 'hashkey=', 10, 'hashCount=', 3)
('ele', ('b', 'c', 'd', 'e', 'g', 'k'), 'hashkey=', 11, 'hashCount=', 3)
('ele', ('b', 'c', 'd', 'e', 'g', 'l'), 'hashkey=', 12, 'hashCount=', 2)
('ele', ('b', 'c', 'd', 'e', 'i', 'j'), 'hashkey=', 12, 'hashCount=', 3)
('ele', ('b', 'c', 'd', 'e', 'i', 'k'), 'hashkey=', 13, 'hashCount=', 1)
('ele', ('b', 'c', 'd', 'e', 'i', 'l'), 'hashkey=', 14, 'hashCount=', 1)
('ele', ('b', 'c', 'd', 'e', 'j', 'k'), 'hashkey=', 14, 'hashCount=', 2)
('ele', ('b', 'c', 'd', 'e', 'j', 'l'), 'hashkey=', 15, 'hashCount=', 2)
('ele', ('b', 'c', 'd', 'e', 'k', 'l'), 'hashkey=', 16, 'hashCount=', 2)
('ele', ('b', 'c', 'd', 'f', 'g', 'i'), 'hashkey=', 10, 'hashCount=', 4)
('ele', ('b', 'c', 'd', 'f', 'g', 'j'), 'hashkey=', 11, 'hashCount=', 4)
('ele', ('b', 'c', 'd', 'f', 'g', 'k'), 'hashkey=', 12, 'hashCount=', 4)
('ele', ('b', 'c', 'd', 'f', 'g', 'l'), 'hashkey=', 13, 'hashCount=', 2)
('ele', ('b', 'c', 'd', 'f', 'i', 'j'), 'hashkey=', 13, 'hashCount=', 3)
('ele', ('b', 'c', 'd', 'f', 'i', 'k'), 'hashkey=', 14, 'hashCount=', 3)
('ele', ('b', 'c', 'd', 'f', 'i', 'l'), 'hashkey=', 15, 'hashCount=', 3)
('ele', ('b', 'c', 'd', 'f', 'j', 'k'), 'hashkey=', 15, 'hashCount=', 4)
('ele', ('b', 'c', 'd', 'f', 'j', 'l'), 'hashkey=', 16, 'hashCount=', 3)
('ele', ('b', 'c', 'd', 'f', 'k', 'l'), 'hashkey=', 17, 'hashCount=', 3)
('ele', ('b', 'c', 'd', 'g', 'i', 'j'), 'hashkey=', 14, 'hashCount=', 4)
('ele', ('b', 'c', 'd', 'g', 'i', 'k'), 'hashkey=', 15, 'hashCount=', 5)
('ele', ('b', 'c', 'd', 'g', 'i', 'l'), 'hashkey=', 16, 'hashCount=', 4)
('ele', ('b', 'c', 'd', 'g', 'j', 'k'), 'hashkey=', 16, 'hashCount=', 5)
('ele', ('b', 'c', 'd', 'g', 'j', 'l'), 'hashkey=', 17, 'hashCount=', 4)
('ele', ('b', 'c', 'd', 'g', 'k', 'l'), 'hashkey=', 18, 'hashCount=', 2)
('ele', ('b', 'c', 'd', 'i', 'j', 'k'), 'hashkey=', 18, 'hashCount=', 3)
('ele', ('b', 'c', 'd', 'i', 'j', 'l'), 'hashkey=', 19, 'hashCount=', 2)
('ele', ('b', 'c', 'd', 'i', 'k', 'l'), 'hashkey=', 0, 'hashCount=', 2)
('ele', ('b', 'c', 'd', 'j', 'k', 'l'), 'hashkey=', 1, 'hashCount=', 3)
('ele', ('b', 'c', 'e', 'f', 'g', 'i'), 'hashkey=', 11, 'hashCount=', 5)
('ele', ('b', 'c', 'e', 'f', 'g', 'j'), 'hashkey=', 12, 'hashCount=', 5)
('ele', ('b', 'c', 'e', 'f', 'g', 'k'), 'hashkey=', 13, 'hashCount=', 4)
('ele', ('b', 'c', 'e', 'f', 'g', 'l'), 'hashkey=', 14, 'hashCount=', 5)
('ele', ('b', 'c', 'e', 'f', 'i', 'j'), 'hashkey=', 14, 'hashCount=', 6)
('ele', ('b', 'c', 'e', 'f', 'i', 'k'), 'hashkey=', 15, 'hashCount=', 6)
('ele', ('b', 'c', 'e', 'f', 'i', 'l'), 'hashkey=', 16, 'hashCount=', 6)
('ele', ('b', 'c', 'e', 'f', 'j', 'k'), 'hashkey=', 16, 'hashCount=', 7)
('ele', ('b', 'c', 'e', 'f', 'j', 'l'), 'hashkey=', 17, 'hashCount=', 5)
('ele', ('b', 'c', 'e', 'f', 'k', 'l'), 'hashkey=', 18, 'hashCount=', 4)
('ele', ('b', 'c', 'e', 'g', 'i', 'j'), 'hashkey=', 15, 'hashCount=', 7)
('ele', ('b', 'c', 'e', 'g', 'i', 'k'), 'hashkey=', 16, 'hashCount=', 8)
('ele', ('b', 'c', 'e', 'g', 'i', 'l'), 'hashkey=', 17, 'hashCount=', 6)
('ele', ('b', 'c', 'e', 'g', 'j', 'k'), 'hashkey=', 17, 'hashCount=', 7)
('ele', ('b', 'c', 'e', 'g', 'j', 'l'), 'hashkey=', 18, 'hashCount=', 5)
('ele', ('b', 'c', 'e', 'g', 'k', 'l'), 'hashkey=', 19, 'hashCount=', 3)
('ele', ('b', 'c', 'e', 'i', 'j', 'k'), 'hashkey=', 19, 'hashCount=', 4)
('ele', ('b', 'c', 'e', 'i', 'j', 'l'), 'hashkey=', 0, 'hashCount=', 3)
('ele', ('b', 'c', 'e', 'i', 'k', 'l'), 'hashkey=', 1, 'hashCount=', 4)
('ele', ('b', 'c', 'e', 'j', 'k', 'l'), 'hashkey=', 2, 'hashCount=', 4)
('ele', ('b', 'c', 'f', 'g', 'i', 'j'), 'hashkey=', 16, 'hashCount=', 9)
('ele', ('b', 'c', 'f', 'g', 'i', 'k'), 'hashkey=', 17, 'hashCount=', 8)
('ele', ('b', 'c', 'f', 'g', 'i', 'l'), 'hashkey=', 18, 'hashCount=', 6)
('ele', ('b', 'c', 'f', 'g', 'j', 'k'), 'hashkey=', 18, 'hashCount=', 7)
('ele', ('b', 'c', 'f', 'g', 'j', 'l'), 'hashkey=', 19, 'hashCount=', 5)
('ele', ('b', 'c', 'f', 'g', 'k', 'l'), 'hashkey=', 0, 'hashCount=', 4)
('ele', ('b', 'c', 'f', 'i', 'j', 'k'), 'hashkey=', 0, 'hashCount=', 5)
('ele', ('b', 'c', 'f', 'i', 'j', 'l'), 'hashkey=', 1, 'hashCount=', 5)
('ele', ('b', 'c', 'f', 'i', 'k', 'l'), 'hashkey=', 2, 'hashCount=', 5)
('ele', ('b', 'c', 'f', 'j', 'k', 'l'), 'hashkey=', 3, 'hashCount=', 4)
('ele', ('b', 'c', 'g', 'i', 'j', 'k'), 'hashkey=', 1, 'hashCount=', 6)
('ele', ('b', 'c', 'g', 'i', 'j', 'l'), 'hashkey=', 2, 'hashCount=', 6)
('ele', ('b', 'c', 'g', 'i', 'k', 'l'), 'hashkey=', 3, 'hashCount=', 5)
('ele', ('b', 'c', 'g', 'j', 'k', 'l'), 'hashkey=', 4, 'hashCount=', 4)
('ele', ('b', 'c', 'i', 'j', 'k', 'l'), 'hashkey=', 6, 'hashCount=', 4)
('ele', ('b', 'd', 'e', 'f', 'g', 'i'), 'hashkey=', 12, 'hashCount=', 6)
('ele', ('b', 'd', 'e', 'f', 'g', 'j'), 'hashkey=', 13, 'hashCount=', 5)
('ele', ('b', 'd', 'e', 'f', 'g', 'k'), 'hashkey=', 14, 'hashCount=', 7)
('ele', ('b', 'd', 'e', 'f', 'g', 'l'), 'hashkey=', 15, 'hashCount=', 8)
('ele', ('b', 'd', 'e', 'f', 'i', 'j'), 'hashkey=', 15, 'hashCount=', 9)
('ele', ('b', 'd', 'e', 'f', 'i', 'k'), 'hashkey=', 16, 'hashCount=', 10)
('ele', ('b', 'd', 'e', 'f', 'i', 'l'), 'hashkey=', 17, 'hashCount=', 9)
('ele', ('b', 'd', 'e', 'f', 'j', 'k'), 'hashkey=', 17, 'hashCount=', 10)
('ele', ('b', 'd', 'e', 'f', 'j', 'l'), 'hashkey=', 18, 'hashCount=', 8)
('ele', ('b', 'd', 'e', 'f', 'k', 'l'), 'hashkey=', 19, 'hashCount=', 6)
('ele', ('b', 'd', 'e', 'g', 'i', 'j'), 'hashkey=', 16, 'hashCount=', 11)
('ele', ('b', 'd', 'e', 'g', 'i', 'k'), 'hashkey=', 17, 'hashCount=', 11)
('ele', ('b', 'd', 'e', 'g', 'i', 'l'), 'hashkey=', 18, 'hashCount=', 9)
('ele', ('b', 'd', 'e', 'g', 'j', 'k'), 'hashkey=', 18, 'hashCount=', 10)
('ele', ('b', 'd', 'e', 'g', 'j', 'l'), 'hashkey=', 19, 'hashCount=', 7)
('ele', ('b', 'd', 'e', 'g', 'k', 'l'), 'hashkey=', 0, 'hashCount=', 6)
('ele', ('b', 'd', 'e', 'i', 'j', 'k'), 'hashkey=', 0, 'hashCount=', 7)
('ele', ('b', 'd', 'e', 'i', 'j', 'l'), 'hashkey=', 1, 'hashCount=', 7)
('ele', ('b', 'd', 'e', 'i', 'k', 'l'), 'hashkey=', 2, 'hashCount=', 7)
('ele', ('b', 'd', 'e', 'j', 'k', 'l'), 'hashkey=', 3, 'hashCount=', 6)
('ele', ('b', 'd', 'f', 'g', 'i', 'j'), 'hashkey=', 17, 'hashCount=', 12)
('ele', ('b', 'd', 'f', 'g', 'i', 'k'), 'hashkey=', 18, 'hashCount=', 11)
('ele', ('b', 'd', 'f', 'g', 'i', 'l'), 'hashkey=', 19, 'hashCount=', 8)
('ele', ('b', 'd', 'f', 'g', 'j', 'k'), 'hashkey=', 19, 'hashCount=', 9)
('ele', ('b', 'd', 'f', 'g', 'j', 'l'), 'hashkey=', 0, 'hashCount=', 8)
('ele', ('b', 'd', 'f', 'g', 'k', 'l'), 'hashkey=', 1, 'hashCount=', 8)
('ele', ('b', 'd', 'f', 'i', 'j', 'k'), 'hashkey=', 1, 'hashCount=', 9)
('ele', ('b', 'd', 'f', 'i', 'j', 'l'), 'hashkey=', 2, 'hashCount=', 8)
('ele', ('b', 'd', 'f', 'i', 'k', 'l'), 'hashkey=', 3, 'hashCount=', 7)
('ele', ('b', 'd', 'f', 'j', 'k', 'l'), 'hashkey=', 4, 'hashCount=', 5)
('ele', ('b', 'd', 'g', 'i', 'j', 'k'), 'hashkey=', 2, 'hashCount=', 9)
('ele', ('b', 'd', 'g', 'i', 'j', 'l'), 'hashkey=', 3, 'hashCount=', 8)
('ele', ('b', 'd', 'g', 'i', 'k', 'l'), 'hashkey=', 4, 'hashCount=', 6)
('ele', ('b', 'd', 'g', 'j', 'k', 'l'), 'hashkey=', 5, 'hashCount=', 3)
('ele', ('b', 'd', 'i', 'j', 'k', 'l'), 'hashkey=', 7, 'hashCount=', 4)
('ele', ('b', 'e', 'f', 'g', 'i', 'j'), 'hashkey=', 18, 'hashCount=', 12)
('ele', ('b', 'e', 'f', 'g', 'i', 'k'), 'hashkey=', 19, 'hashCount=', 10)
('ele', ('b', 'e', 'f', 'g', 'i', 'l'), 'hashkey=', 0, 'hashCount=', 9)
('ele', ('b', 'e', 'f', 'g', 'j', 'k'), 'hashkey=', 0, 'hashCount=', 10)
('ele', ('b', 'e', 'f', 'g', 'j', 'l'), 'hashkey=', 1, 'hashCount=', 10)
('ele', ('b', 'e', 'f', 'g', 'k', 'l'), 'hashkey=', 2, 'hashCount=', 10)
('ele', ('b', 'e', 'f', 'i', 'j', 'k'), 'hashkey=', 2, 'hashCount=', 11)
('ele', ('b', 'e', 'f', 'i', 'j', 'l'), 'hashkey=', 3, 'hashCount=', 9)
('ele', ('b', 'e', 'f', 'i', 'k', 'l'), 'hashkey=', 4, 'hashCount=', 7)
('ele', ('b', 'e', 'f', 'j', 'k', 'l'), 'hashkey=', 5, 'hashCount=', 4)
('ele', ('b', 'e', 'g', 'i', 'j', 'k'), 'hashkey=', 3, 'hashCount=', 10)
('ele', ('b', 'e', 'g', 'i', 'j', 'l'), 'hashkey=', 4, 'hashCount=', 8)
('ele', ('b', 'e', 'g', 'i', 'k', 'l'), 'hashkey=', 5, 'hashCount=', 5)
('ele', ('b', 'e', 'g', 'j', 'k', 'l'), 'hashkey=', 6, 'hashCount=', 5)
('ele', ('b', 'e', 'i', 'j', 'k', 'l'), 'hashkey=', 8, 'hashCount=', 3)
('ele', ('b', 'f', 'g', 'i', 'j', 'k'), 'hashkey=', 4, 'hashCount=', 9)
('ele', ('b', 'f', 'g', 'i', 'j', 'l'), 'hashkey=', 5, 'hashCount=', 6)
('ele', ('b', 'f', 'g', 'i', 'k', 'l'), 'hashkey=', 6, 'hashCount=', 6)
('ele', ('b', 'f', 'g', 'j', 'k', 'l'), 'hashkey=', 7, 'hashCount=', 5)
('ele', ('b', 'f', 'i', 'j', 'k', 'l'), 'hashkey=', 9, 'hashCount=', 4)
('ele', ('b', 'g', 'i', 'j', 'k', 'l'), 'hashkey=', 10, 'hashCount=', 5)
('ele', ('c', 'd', 'e', 'f', 'g', 'i'), 'hashkey=', 13, 'hashCount=', 6)
('ele', ('c', 'd', 'e', 'f', 'g', 'j'), 'hashkey=', 14, 'hashCount=', 8)
('ele', ('c', 'd', 'e', 'f', 'g', 'k'), 'hashkey=', 15, 'hashCount=', 10)
('ele', ('c', 'd', 'e', 'f', 'g', 'l'), 'hashkey=', 16, 'hashCount=', 12)
('ele', ('c', 'd', 'e', 'f', 'i', 'j'), 'hashkey=', 16, 'hashCount=', 13)
('ele', ('c', 'd', 'e', 'f', 'i', 'k'), 'hashkey=', 17, 'hashCount=', 13)
('ele', ('c', 'd', 'e', 'f', 'i', 'l'), 'hashkey=', 18, 'hashCount=', 13)
('ele', ('c', 'd', 'e', 'f', 'j', 'k'), 'hashkey=', 18, 'hashCount=', 14)
('ele', ('c', 'd', 'e', 'f', 'j', 'l'), 'hashkey=', 19, 'hashCount=', 11)
('ele', ('c', 'd', 'e', 'f', 'k', 'l'), 'hashkey=', 0, 'hashCount=', 11)
('ele', ('c', 'd', 'e', 'g', 'i', 'j'), 'hashkey=', 17, 'hashCount=', 14)
('ele', ('c', 'd', 'e', 'g', 'i', 'k'), 'hashkey=', 18, 'hashCount=', 15)
('ele', ('c', 'd', 'e', 'g', 'i', 'l'), 'hashkey=', 19, 'hashCount=', 12)
('ele', ('c', 'd', 'e', 'g', 'j', 'k'), 'hashkey=', 19, 'hashCount=', 13)
('ele', ('c', 'd', 'e', 'g', 'j', 'l'), 'hashkey=', 0, 'hashCount=', 12)
('ele', ('c', 'd', 'e', 'g', 'k', 'l'), 'hashkey=', 1, 'hashCount=', 11)
('ele', ('c', 'd', 'e', 'i', 'j', 'k'), 'hashkey=', 1, 'hashCount=', 12)
('ele', ('c', 'd', 'e', 'i', 'j', 'l'), 'hashkey=', 2, 'hashCount=', 12)
('ele', ('c', 'd', 'e', 'i', 'k', 'l'), 'hashkey=', 3, 'hashCount=', 11)
('ele', ('c', 'd', 'e', 'j', 'k', 'l'), 'hashkey=', 4, 'hashCount=', 10)
